code,regency_code,name
32.15.27,3215,Telukjambe Barat
32.15.28,3215,Tegalwaru
32.15.29,3215,Purwasari
32.15.30,3215,Cilebar
32.16.01,3216,Tarumajaya
32.16.02,3216,Babelan
32.16.03,3216,Sukawangi
32.16.04,3216,Tambelang
32.16.05,3216,Tambun Utara
32.16.06,3216,Tambun Selatan
32.16.07,3216,Cibitung
32.16.08,3216,Cikarang Barat
32.16.09,3216,Cikarang Utara
32.16.10,3216,Karang Bahagia
32.16.11,3216,Cikarang Timur
32.16.12,3216,Kedung Waringin
32.16.13,3216,Pebayuran
32.16.14,3216,Sukakarya
32.16.15,3216,Sukatani
32.16.16,3216,Cabangbungin
32.16.17,3216,Muaragembong
32.16.18,3216,Setu
32.16.19,3216,Cikarang Selatan
32.16.20,3216,Cikarang Pusat
32.16.21,3216,Serang Baru
32.16.22,3216,Cibarusah
32.16.23,3216,Bojongmangu
32.17.01,3217,Lembang
32.17.02,3217,Parongpong
32.17.03,3217,Cisarua
32.17.04,3217,Cikalongwetan
32.17.05,3217,Cipeundeuy
32.17.06,3217,Ngamprah
32.17.07,3217,Cipatat
32.17.08,3217,Padalarang
32.17.09,3217,Batujajar
32.17.10,3217,Cihampelas
32.17.11,3217,Cililin
32.17.12,3217,Cipongkor
32.17.13,3217,Rongga
32.17.14,3217,Sindangkerta
32.17.15,3217,Gununghalu
32.17.16,3217,Saguling
32.18.01,3218,Parigi
32.18.02,3218,Cijulang
32.18.03,3218,Cimerak
32.18.04,3218,Cigugur
32.18.05,3218,Langkaplancar
32.18.06,3218,Mangunjaya
32.18.07,3218,Padaherang
32.18.08,3218,Kalipucang
32.18.09,3218,Pangandaran
32.18.10,3218,Sidamulih
32.71.01,3271,Bogor Selatan
32.71.02,3271,Bogor Timur
32.71.03,3271,Bogor Tengah
32.71.04,3271,Bogor Barat
32.71.05,3271,Bogor Utara
32.71.06,3271,Tanah Sareal
32.72.01,3272,Gunung Puyuh
32.72.02,3272,Cikole
32.72.03,3272,Citamiang
32.72.04,3272,Warudoyong
32.72.05,3272,Baros
32.72.06,3272,Lembursitu
32.72.07,3272,Cibeureum
32.73.01,3273,Sukasari
32.73.02,3273,Coblong
32.73.03,3273,Babakan Ciparay
32.73.04,3273,Bojongloa Kaler
32.73.05,3273,Andir
32.73.06,3273,Cicendo
32.73.07,3273,Sukajadi
32.73.08,3273,Cidadap
32.73.09,3273,Bandung Wetan
32.73.10,3273,Astana Anyar
32.73.11,3273,Regol
32.73.12,3273,Batununggal
32.73.13,3273,Lengkong
32.73.14,3273,Cibeunying Kidul
32.73.15,3273,Bandung Kulon
32.73.16,3273,Kiaracondong
32.73.17,3273,Bojongloa Kidul
32.73.18,3273,Cibeunying Kaler
32.73.19,3273,Sumur Bandung
32.73.20,3273,Antapani
32.73.21,3273,Bandung Kidul
32.73.22,3273,Buahbatu
32.73.23,3273,Rancasari
32.73.24,3273,Arcamanik
32.73.25,3273,Cibiru
32.73.26,3273,Ujungberung
32.73.27,3273,Gedebage
32.73.28,3273,Panyileukan
32.73.29,3273,Cinambo
32.73.30,3273,Mandalajati
32.74.01,3274,Kejaksan
32.74.02,3274,Lemahwungkuk
32.74.03,3274,Harjamukti
32.74.04,3274,Pekalipan
32.74.05,3274,Kesambi
32.75.01,3275,Bekasi Timur
32.75.02,3275,Bekasi Barat
32.75.03,3275,Bekasi Utara
32.75.04,3275,Bekasi Selatan
32.75.05,3275,Rawalumbu
32.75.06,3275,Medansatria
32.75.07,3275,Bantargebang
32.75.08,3275,Pondokgede
32.75.09,3275,Jatiasih
32.75.10,3275,Jatisampurna
32.75.11,3275,Mustikajaya
32.75.12,3275,Pondokmelati
32.76.01,3276,Pancoran Mas
32.76.02,3276,Cimanggis
32.76.03,3276,Sawangan
32.76.04,3276,Limo
32.76.05,3276,Sukmajaya
32.76.06,3276,Beji
32.76.07,3276,Cipayung
32.76.08,3276,Cilodong
32.76.09,3276,Cinere
32.76.10,3276,Tapos
32.76.11,3276,Bojongsari
32.77.01,3277,Cimahi Selatan
32.77.02,3277,Cimahi Tengah
32.77.03,3277,Cimahi Utara
32.78.01,3278,Cihideung
32.78.02,3278,Cipedes
32.78.03,3278,Tawang
32.78.04,3278,Indihiang
32.78.05,3278,Kawalu
32.78.06,3278,Cibeureum
32.78.07,3278,Tamansari
32.78.08,3278,Mangkubumi
32.78.09,3278,Bungursari
32.78.10,3278,Purbaratu
32.79.01,3279,Banjar
32.79.02,3279,Pataruman
32.79.03,3279,Purwaharja
32.79.04,3279,Langensari
33.01.01,3301,Kedungreja
33.01.02,3301,Kesugihan
33.01.03,3301,Adipala
33.01.04,3301,Binangun
33.01.05,3301,Nusawungu
33.01.06,3301,Kroya
33.01.07,3301,Maos
33.01.08,3301,Jeruklegi
33.01.09,3301,Kawunganten
33.01.10,3301,Gandrungmangu
33.01.11,3301,Sidareja
33.01.12,3301,Karangpucung
33.01.13,3301,Cimanggu
33.01.14,3301,Majenang
33.01.15,3301,Wanareja
33.01.16,3301,Dayeuhluhur
33.01.17,3301,Sampang
33.01.18,3301,Cipari
33.01.19,3301,Patimuan
33.01.20,3301,Bantarsari
33.01.21,3301,Cilacap Selatan
33.01.22,3301,Cilacap Tengah
33.01.23,3301,Cilacap Utara
33.01.24,3301,Kampung Laut
33.02.01,3302,Lumbir
33.02.02,3302,Wangon
33.02.03,3302,Jatilawang
33.02.04,3302,Rawalo
33.02.05,3302,Kebasen
33.02.06,3302,Kemranjen
33.02.07,3302,Sumpiuh
33.02.08,3302,Tambak
33.02.09,3302,Somagede
33.02.10,3302,Kalibagor
33.02.11,3302,Banyumas
33.02.12,3302,Patikraja
33.02.13,3302,Purwojati
33.02.14,3302,Ajibarang
33.02.15,3302,Gumelar
33.02.16,3302,Pekuncen
33.02.17,3302,Cilongok
33.02.18,3302,Karanglewas
33.02.19,3302,Sokaraja
33.02.20,3302,Kembaran
33.02.21,3302,Sumbang
33.02.22,3302,Baturraden
33.02.23,3302,Kedungbanteng
33.02.24,3302,Purwokerto Selatan
33.02.25,3302,Purwokerto Barat
33.02.26,3302,Purwokerto Timur
33.02.27,3302,Purwokerto Utara
33.03.01,3303,Kemangkon
33.03.02,3303,Bukateja
33.03.03,3303,Kejobong
33.03.04,3303,Kaligondang
33.03.05,3303,Purbalingga
33.03.06,3303,Kalimanah
33.03.07,3303,Kutasari
33.03.08,3303,Mrebet
33.03.09,3303,Bobotsari
33.03.10,3303,Karangreja
33.03.11,3303,Karanganyar
33.03.12,3303,Karangmoncol
33.03.13,3303,Rembang
33.03.14,3303,Bojongsari
33.03.15,3303,Padamara
33.03.16,3303,Pengadegan
33.03.17,3303,Karangjambu
33.03.18,3303,Kertanegara
33.04.01,3304,Susukan
33.04.02,3304,Purworeja Klampok
33.04.03,3304,Mandiraja
33.04.04,3304,Purwanegara
33.04.05,3304,Bawang
33.04.06,3304,Banjarnegara
33.04.07,3304,Sigaluh
33.04.08,3304,Madukara
33.04.09,3304,Banjarmangu
33.04.10,3304,Wanadadi
33.04.11,3304,Rakit
33.04.12,3304,Punggelan
33.04.13,3304,Karangkobar
33.04.14,3304,Pagentan
33.04.15,3304,Pejawaran
33.04.16,3304,Batur
33.04.17,3304,Wanayasa
33.04.18,3304,Kalibening
33.04.19,3304,Pandanarum
33.04.20,3304,Pagedongan
33.05.01,3305,Ayah
33.05.02,3305,Buayan
33.05.03,3305,Puring
33.05.04,3305,Petanahan
33.05.05,3305,Klirong
33.05.06,3305,Buluspesantren
33.05.07,3305,Ambal
33.05.08,3305,Mirit
33.05.09,3305,Prembun
33.05.10,3305,Kutowinangun
33.05.11,3305,Alian
33.05.12,3305,Kebumen
33.05.13,3305,Pejagoan
33.05.14,3305,Sruweng
33.05.15,3305,Adimulyo
33.05.16,3305,Kuwarasan
33.05.17,3305,Rowokele
33.05.18,3305,Sempor
33.05.19,3305,Gombong
33.05.20,3305,Karanganyar
33.05.21,3305,Karanggayam
33.05.22,3305,Sadang
33.05.23,3305,Bonorowo
33.05.24,3305,Padureso
33.05.25,3305,Poncowarno
33.05.26,3305,Karangsambung
33.06.01,3306,Grabag
33.06.02,3306,Ngombol
33.06.03,3306,Purwodadi
33.06.04,3306,Bagelen
33.06.05,3306,Kaligesing
33.06.06,3306,Purworejo
33.06.07,3306,Banyuurip
33.06.08,3306,Bayan
33.06.09,3306,Kutoarjo
33.06.10,3306,Butuh
33.06.11,3306,Pituruh
33.06.12,3306,Kemiri
33.06.13,3306,Bruno
33.06.14,3306,Gebang
33.06.15,3306,Loano
33.06.16,3306,Bener
33.07.01,3307,Wadaslintang
33.07.02,3307,Kepil
33.07.03,3307,Sapuran
33.07.04,3307,Kaliwiro
33.07.05,3307,Leksono
33.07.06,3307,Selomerto
33.07.07,3307,Kalikajar
33.07.08,3307,Kertek
33.07.09,3307,Wonosobo
33.07.10,3307,Watumalang
33.07.11,3307,Mojotengah
33.07.12,3307,Garung
33.07.13,3307,Kejajar
33.07.14,3307,Sukoharjo
33.07.15,3307,Kalibawang
33.08.01,3308,Salaman
33.08.02,3308,Borobudur
33.08.03,3308,Ngluwar
33.08.04,3308,Salam
33.08.05,3308,Srumbung
33.08.06,3308,Dukun
33.08.07,3308,Sawangan
33.08.08,3308,Muntilan
33.08.09,3308,Mungkid
33.08.10,3308,Mertoyudan
33.08.11,3308,Tempuran
33.08.12,3308,Kajoran
33.08.13,3308,Kaliangkrik
33.08.14,3308,Bandongan
33.08.15,3308,Candimulyo
33.08.16,3308,Pakis
33.08.17,3308,Ngablak
33.08.18,3308,Grabag
33.08.19,3308,Tegalrejo
33.08.20,3308,Secang
33.08.21,3308,Windusari
33.09.01,3309,Selo
33.09.02,3309,Ampel
33.09.03,3309,Cepogo
33.09.04,3309,Musuk
33.09.05,3309,Boyolali
33.09.06,3309,Mojosongo
33.09.07,3309,Teras
33.09.08,3309,Sawit
33.09.09,3309,Banyudono
33.09.10,3309,Sambi
33.09.11,3309,Ngemplak
33.09.12,3309,Nogosari
33.09.13,3309,Simo
33.09.14,3309,Karanggede
33.09.15,3309,Klego
33.09.16,3309,Andong
33.09.17,3309,Kemusu
33.09.18,3309,Wonosegoro
33.09.19,3309,Juwangi
33.09.20,3309,Gladagsari
33.09.21,3309,Tamansari
33.09.22,3309,Wonosamodro
33.10.01,3310,Prambanan
33.10.02,3310,Gantiwarno
33.10.03,3310,Wedi
33.10.04,3310,Bayat
33.10.05,3310,Cawas
33.10.06,3310,Trucuk
33.10.07,3310,Kebonarum
33.10.08,3310,Jogonalan
33.10.09,3310,Manisrenggo
33.10.10,3310,Karangnongko
33.10.11,3310,Ceper
33.10.12,3310,Pedan
33.10.13,3310,Karangdowo
33.10.14,3310,Juwiring
33.10.15,3310,Wonosari
33.10.16,3310,Delanggu
33.10.17,3310,Polanharjo
33.10.18,3310,Karanganom
33.10.19,3310,Tulung
33.10.20,3310,Jatinom
33.10.21,3310,Kemalang
33.10.22,3310,Ngawen
33.10.23,3310,Kalikotes
33.10.24,3310,Klaten Utara
33.10.25,3310,Klaten Tengah
33.10.26,3310,Klaten Selatan
33.11.01,3311,Weru
33.11.02,3311,Bulu
33.11.03,3311,Tawangsari
33.11.04,3311,Sukoharjo
33.11.05,3311,Nguter
33.11.06,3311,Bendosari
33.11.07,3311,Polokarto
33.11.08,3311,Mojolaban
33.11.09,3311,Grogol
33.11.10,3311,Baki
33.11.11,3311,Gatak
33.11.12,3311,Kartasura
33.12.01,3312,Pracimantoro
33.12.02,3312,Giritontro
33.12.03,3312,Giriwoyo
33.12.04,3312,Batuwarno
33.12.05,3312,Tirtomoyo
33.12.06,3312,Nguntoronadi
33.12.07,3312,Baturetno
33.12.08,3312,Eromoko
33.12.09,3312,Wuryantoro
33.12.10,3312,Manyaran
33.12.11,3312,Selogiri
33.12.12,3312,Wonogiri
33.12.13,3312,Ngadirojo
33.12.14,3312,Sidoharjo
33.12.15,3312,Jatiroto
33.12.16,3312,Kismantoro
33.12.17,3312,Purwantoro
33.12.18,3312,Bulukerto
33.12.19,3312,Slogohimo
33.12.20,3312,Jatisrono
33.12.21,3312,Jatipurno
33.12.22,3312,Girimarto
33.12.23,3312,Karangtengah
33.12.24,3312,Paranggupito
33.12.25,3312,Puhpelem
33.13.01,3313,Jatipuro
33.13.02,3313,Jatiyoso
33.13.03,3313,Jumapolo
33.13.04,3313,Jumantono
33.13.05,3313,Matesih
33.13.06,3313,Tawangmangu
33.13.07,3313,Ngargoyoso
33.13.08,3313,Karangpandan
33.13.09,3313,Karanganyar
33.13.10,3313,Tasikmadu
33.13.11,3313,Jaten
33.13.12,3313,Colomadu
33.13.13,3313,Gondangrejo
33.13.14,3313,Kebakkramat
33.13.15,3313,Mojogedang
33.13.16,3313,Kerjo
33.13.17,3313,Jenawi
33.14.01,3314,Kalijambe
33.14.02,3314,Plupuh
33.14.03,3314,Masaran
33.14.04,3314,Kedawung
33.14.05,3314,Sambirejo
33.14.06,3314,Gondang
33.14.07,3314,Sambungmacan
33.14.08,3314,Ngrampal
33.14.09,3314,Karangmalang
33.14.10,3314,Sragen
33.14.11,3314,Sidoharjo
33.14.12,3314,Tanon
33.14.13,3314,Gemolong
33.14.14,3314,Miri
33.14.15,3314,Sumberlawang
33.14.16,3314,Mondokan
33.14.17,3314,Sukodono
33.14.18,3314,Gesi
33.14.19,3314,Tangen
33.14.20,3314,Jenar
33.15.01,3315,Kedungjati
33.15.02,3315,Karangrayung
33.15.03,3315,Penawangan
33.15.04,3315,Toroh
33.15.05,3315,Geyer
33.15.06,3315,Pulokulon
33.15.07,3315,Kradenan
33.15.08,3315,Gabus
33.15.09,3315,Ngaringan
33.15.10,3315,Wirosari
33.15.11,3315,Tawangharjo
33.15.12,3315,Grobogan
33.15.13,3315,Purwodadi
33.15.14,3315,Brati
33.15.15,3315,Klambu
33.15.16,3315,Godong
33.15.17,3315,Gubug
33.15.18,3315,Tegowanu
33.15.19,3315,Tanggungharjo
33.16.01,3316,Jati
33.16.02,3316,Randublatung
33.16.03,3316,Kradenan
33.16.04,3316,Kedungtuban
33.16.05,3316,Cepu
33.16.06,3316,Sambong
33.16.07,3316,Jiken
33.16.08,3316,Jepon
33.16.09,3316,Blora
33.16.10,3316,Tunjungan
33.16.11,3316,Banjarejo
33.16.12,3316,Ngawen
33.16.13,3316,Kunduran
33.16.14,3316,Todanan
33.16.15,3316,Bogorejo
33.16.16,3316,Japah
33.17.01,3317,Sumber
33.17.02,3317,Bulu
33.17.03,3317,Gunem
33.17.04,3317,Sale
33.17.05,3317,Sarang
33.17.06,3317,Sedan
33.17.07,3317,Pamotan
33.17.08,3317,Sulang
33.17.09,3317,Kaliori
33.17.10,3317,Rembang
33.17.11,3317,Pancur
33.17.12,3317,Kragan
33.17.13,3317,Sluke
33.17.14,3317,Lasem
33.18.01,3318,Sukolilo
33.18.02,3318,Kayen
33.18.03,3318,Tambakromo
33.18.04,3318,Winong
33.18.05,3318,Pucakwangi
33.18.06,3318,Jaken
33.18.07,3318,Batangan
33.18.08,3318,Juwana
33.18.09,3318,Jakenan
33.18.10,3318,Pati
33.18.11,3318,Gabus
33.18.12,3318,Margorejo
33.18.13,3318,Gembong
33.18.14,3318,Tlogowungu
33.18.15,3318,Wedarijaksa
33.18.16,3318,Margoyoso
33.18.17,3318,Gunungwungkal
33.18.18,3318,Cluwak
33.18.19,3318,Tayu
33.18.20,3318,Dukuhseti
33.18.21,3318,Trangkil
33.19.01,3319,Kaliwungu
33.19.02,3319,Kota Kudus
33.19.03,3319,Jati
33.19.04,3319,Undaan
33.19.05,3319,Mejobo
33.19.06,3319,Jekulo
33.19.07,3319,Bae
33.19.08,3319,Gebog
33.19.09,3319,Dawe
33.20.01,3320,Kedung
33.20.02,3320,Pecangaan
33.20.03,3320,Welahan
33.20.04,3320,Mayong
33.20.05,3320,Batealit
33.20.06,3320,Jepara
33.20.07,3320,Mlonggo
33.20.08,3320,Bangsri
33.20.09,3320,Keling
33.20.10,3320,Karimunjawa
33.20.11,3320,Tahunan
33.20.12,3320,Nalumsari
33.20.13,3320,Kalinyamatan
33.20.14,3320,Kembang
33.20.15,3320,Pakis Aji
33.20.16,3320,Donorojo
33.21.01,3321,Mranggen
33.21.02,3321,Karangawen
33.21.03,3321,Guntur
33.21.04,3321,Sayung
33.21.05,3321,Karangtengah
33.21.06,3321,Wonosalam
33.21.07,3321,Dempet
33.21.08,3321,Gajah
33.21.09,3321,Karanganyar
33.21.10,3321,Mijen
33.21.11,3321,Demak
33.21.12,3321,Bonang
33.21.13,3321,Wedung
33.21.14,3321,Kebonagung
33.22.01,3322,Getasan
33.22.02,3322,Tengaran
33.22.03,3322,Susukan
33.22.04,3322,Suruh
33.22.05,3322,Pabelan
33.22.06,3322,Tuntang
33.22.07,3322,Banyubiru
33.22.08,3322,Jambu
33.22.09,3322,Sumowono
33.22.10,3322,Ambarawa
33.22.11,3322,Bawen
33.22.12,3322,Bringin
33.22.13,3322,Bergas
33.22.15,3322,Pringapus
33.22.16,3322,Bancak
33.22.17,3322,Kaliwungu
33.22.18,3322,Ungaran Barat
33.22.19,3322,Ungaran Timur
33.22.20,3322,Bandungan
33.23.01,3323,Bulu
33.23.02,3323,Tembarak
33.23.03,3323,Temanggung
33.23.04,3323,Pringsurat
33.23.05,3323,Kaloran
33.23.06,3323,Kandangan
33.23.07,3323,Kedu
33.23.08,3323,Parakan
33.23.09,3323,Ngadirejo
33.23.10,3323,Jumo
33.23.11,3323,Tretep
33.23.12,3323,Candiroto
33.23.13,3323,Kranggan
33.23.14,3323,Tlogomulyo
33.23.15,3323,Selopampang
33.23.16,3323,Bansari
33.23.17,3323,Kledung
33.23.18,3323,Bejen
33.23.19,3323,Wonoboyo
33.23.20,3323,Gemawang
33.24.01,3324,Plantungan
33.24.02,3324,Pageruyung
33.24.03,3324,Sukorejo
33.24.04,3324,Patean
33.24.05,3324,Singorojo
33.24.06,3324,Limbangan
33.24.07,3324,Boja
33.24.08,3324,Kaliwungu
33.24.09,3324,Brangsong
33.24.10,3324,Pegandon
33.24.11,3324,Gemuh
33.24.12,3324,Weleri
33.24.13,3324,Cepiring
33.24.14,3324,Patebon
33.24.15,3324,Kendal
33.24.16,3324,Rowosari
33.24.17,3324,Kangkung
33.24.18,3324,Ringinarum
33.24.19,3324,Ngampel
33.24.20,3324,Kaliwungu Selatan
33.25.01,3325,Wonotunggal
33.25.02,3325,Bandar
33.25.03,3325,Blado
33.25.04,3325,Reban
33.25.05,3325,Bawang
33.25.06,3325,Tersono
33.25.07,3325,Gringsing
33.25.08,3325,Limpung
33.25.09,3325,Subah
33.25.10,3325,Tulis
33.25.11,3325,Batang
33.25.12,3325,Warungasem
33.25.13,3325,Kandeman
33.25.14,3325,Pecalungan
33.25.15,3325,Banyuputih
33.26.01,3326,Kandangserang
33.26.02,3326,Paninggaran
33.26.03,3326,Lebakbarang
33.26.04,3326,Petungkriyono
33.26.05,3326,Talun
33.26.06,3326,Doro
33.26.07,3326,Karanganyar
33.26.08,3326,Kajen
33.26.09,3326,Kesesi
33.26.10,3326,Sragi
33.26.11,3326,Bojong
33.26.12,3326,Wonopringgo
33.26.13,3326,Kedungwuni
33.26.14,3326,Buaran
33.26.15,3326,Tirto
33.26.16,3326,Wiradesa
33.26.17,3326,Siwalan
33.26.18,3326,Karangdadap
33.26.19,3326,Wonokerto
33.27.01,3327,Moga
33.27.02,3327,Pulosari
33.27.03,3327,Belik
33.27.04,3327,Watukumpul
33.27.05,3327,Bodeh
33.27.06,3327,Bantarbolang
33.27.07,3327,Randudongkal
33.27.08,3327,Pemalang
33.27.09,3327,Taman
33.27.10,3327,Petarukan
33.27.11,3327,Ampelgading
33.27.12,3327,Comal
33.27.13,3327,Ulujami
33.27.14,3327,Warungpring
33.28.01,3328,Margasari
33.28.02,3328,Bumijawa
33.28.03,3328,Bojong
33.28.04,3328,Balapulang
33.28.05,3328,Pagerbarang
33.28.06,3328,Lebaksiu
33.28.07,3328,Jatinegara
33.28.08,3328,Kedungbanteng
33.28.09,3328,Pangkah
33.28.10,3328,Slawi
33.28.11,3328,Adiwerna
33.28.12,3328,Talang
33.28.13,3328,Dukuhturi
33.28.14,3328,Tarub
33.28.15,3328,Kramat
33.28.16,3328,Suradadi
33.28.17,3328,Warureja
33.28.18,3328,Dukuhwaru
33.29.01,3329,Salem
33.29.02,3329,Bantarkawung
33.29.03,3329,Bumiayu
33.29.04,3329,Paguyangan
33.29.05,3329,Sirampog
33.29.06,3329,Tonjong
33.29.07,3329,Jatibarang
33.29.08,3329,Wanasari
33.29.09,3329,Brebes
33.29.10,3329,Songgom
33.29.11,3329,Kersana
33.29.12,3329,Losari
33.29.13,3329,Tanjung
33.29.14,3329,Bulakamba
33.29.15,3329,Larangan
33.29.16,3329,Ketanggungan
33.29.17,3329,Banjarharjo
33.71.01,3371,Magelang Selatan
33.71.02,3371,Magelang Utara
33.71.03,3371,Magelang Tengah
33.72.01,3372,Laweyan
33.72.02,3372,Serengan
33.72.03,3372,Pasar Kliwon
33.72.04,3372,Jebres
33.72.05,3372,Banjarsari
33.73.01,3373,Sidorejo
33.73.02,3373,Tingkir
33.73.03,3373,Argomulyo
33.73.04,3373,Sidomukti
33.74.01,3374,Semarang Tengah
33.74.02,3374,Semarang Utara
33.74.03,3374,Semarang Timur
33.74.04,3374,Gayamsari
33.74.05,3374,Genuk
33.74.06,3374,Pedurungan
33.74.07,3374,Semarang Selatan
33.74.08,3374,Candisari
33.74.09,3374,Gajahmungkur
33.74.10,3374,Tembalang
33.74.11,3374,Banyumanik
33.74.12,3374,Gunungpati
33.74.13,3374,Semarang Barat
33.74.14,3374,Mijen
33.74.15,3374,Ngaliyan
33.74.16,3374,Tugu
33.75.01,3375,Pekalongan Barat
33.75.02,3375,Pekalongan Timur
33.75.03,3375,Pekalongan Utara
33.75.04,3375,Pekalongan Selatan
33.76.01,3376,Tegal Barat
33.76.02,3376,Tegal Timur
33.76.03,3376,Tegal Selatan
33.76.04,3376,Margadana
34.01.01,3401,Temon
34.01.02,3401,Wates
34.01.03,3401,Panjatan
34.01.04,3401,Galur
34.01.05,3401,Lendah
34.01.06,3401,Sentolo
34.01.07,3401,Pengasih
34.01.08,3401,Kokap
34.01.09,3401,Girimulyo
34.01.10,3401,Nanggulan
34.01.11,3401,Samigaluh
34.01.12,3401,Kalibawang
34.02.01,3402,Srandakan
34.02.02,3402,Sanden
34.02.03,3402,Kretek
34.02.04,3402,Pundong
34.02.05,3402,Bambanglipuro
34.02.06,3402,Pandak
34.02.07,3402,Pajangan
34.02.08,3402,Bantul
34.02.09,3402,Jetis
34.02.10,3402,Imogiri
34.02.11,3402,Dlingo
34.02.12,3402,Banguntapan
34.02.13,3402,Pleret
34.02.14,3402,Piyungan
34.02.15,3402,Sewon
34.02.16,3402,Kasihan
34.02.17,3402,Sedayu
34.03.01,3403,Wonosari
34.03.02,3403,Nglipar
34.03.03,3403,Playen
34.03.04,3403,Patuk
34.03.05,3403,Paliyan
34.03.06,3403,Panggang
34.03.07,3403,Tepus
34.03.08,3403,Semanu
34.03.09,3403,Karangmojo
34.03.10,3403,Ponjong
34.03.11,3403,Rongkop
34.03.12,3403,Semin
34.03.13,3403,Ngawen
34.03.14,3403,Gedangsari
34.03.15,3403,Saptosari
34.03.16,3403,Girisubo
34.03.17,3403,Tanjungsari
34.03.18,3403,Purwosari
34.04.01,3404,Gamping
34.04.02,3404,Godean
34.04.03,3404,Moyudan
34.04.04,3404,Minggir
34.04.05,3404,Seyegan
34.04.06,3404,Mlati
34.04.07,3404,Depok
34.04.08,3404,Berbah
34.04.09,3404,Prambanan
34.04.10,3404,Kalasan
34.04.11,3404,Ngemplak
34.04.12,3404,Ngaglik
34.04.13,3404,Sleman
34.04.14,3404,Tempel
34.04.15,3404,Turi
34.04.16,3404,Pakem
34.04.17,3404,Cangkringan
34.71.01,3471,Tegalrejo
34.71.02,3471,Jetis
34.71.03,3471,Gondokusuman
34.71.04,3471,Danurejan
34.71.05,3471,Gedongtengen
34.71.06,3471,Ngampilan
34.71.07,3471,Wirobrajan
34.71.08,3471,Mantrijeron
34.71.09,3471,Kraton
34.71.10,3471,Gondomanan
34.71.11,3471,Pakualaman
34.71.12,3471,Mergangsan
34.71.13,3471,Umbulharjo
34.71.14,3471,Kotagede
35.01.01,3501,Donorojo
35.01.02,3501,Pringkuku
35.01.03,3501,Punung
35.01.04,3501,Pacitan
35.01.05,3501,Kebonagung
35.01.06,3501,Arjosari
35.01.07,3501,Nawangan
35.01.08,3501,Bandar
35.01.09,3501,Tegalombo
35.01.10,3501,Tulakan
35.01.11,3501,Ngadirojo
35.01.12,3501,Sudimoro
35.02.01,3502,Slahung
35.02.02,3502,Ngrayun
35.02.03,3502,Bungkal
35.02.04,3502,Sambit
35.02.05,3502,Sawoo
35.02.06,3502,Sooko
35.02.07,3502,Pulung
35.02.08,3502,Mlarak
35.02.09,3502,Jetis
35.02.10,3502,Siman
35.02.11,3502,Balong
35.02.12,3502,Kauman
35.02.13,3502,Badegan
35.02.14,3502,Sampung
35.02.15,3502,Sukorejo
35.02.16,3502,Babadan
35.02.17,3502,Ponorogo
35.02.18,3502,Jenangan
35.02.19,3502,Ngebel
35.02.20,3502,Jambon
35.02.21,3502,Pudak
35.03.01,3503,Panggul
35.03.02,3503,Munjungan
35.03.03,3503,Pule
35.03.04,3503,Dongko
35.03.05,3503,Tugu
35.03.06,3503,Karangan
35.03.07,3503,Kampak
35.03.08,3503,Watulimo
35.03.09,3503,Bendungan
35.03.10,3503,Gandusari
35.03.11,3503,Trenggalek
35.03.12,3503,Pogalan
35.03.13,3503,Durenan
35.03.14,3503,Suruh
35.04.01,3504,Tulungagung
35.04.02,3504,Boyolangu
35.04.03,3504,Kedungwaru
35.04.04,3504,Ngantru
35.04.05,3504,Kauman
35.04.06,3504,Pagerwojo
35.04.07,3504,Sendang
35.04.08,3504,Karangrejo
35.04.09,3504,Gondang
35.04.10,3504,Sumbergempol
35.04.11,3504,Ngunut
35.04.12,3504,Pucanglaban
35.04.13,3504,Rejotangan
35.04.14,3504,Kalidawir
35.04.15,3504,Besuki
35.04.16,3504,Campurdarat
35.04.17,3504,Bandung
35.04.18,3504,Pakel
35.04.19,3504,Tanggunggunung
35.05.01,3505,Wonodadi
35.05.02,3505,Udanawu
35.05.03,3505,Srengat
35.05.04,3505,Kademangan
35.05.05,3505,Bakung
35.05.06,3505,Ponggok
35.05.07,3505,Sanankulon
35.05.08,3505,Wonotirto
35.05.09,3505,Nglegok
35.05.10,3505,Kanigoro
35.05.11,3505,Garum
35.05.12,3505,Sutojayan
35.05.13,3505,Panggungrejo
35.05.14,3505,Talun
35.05.15,3505,Gandusari
35.05.16,3505,Binangun
35.05.17,3505,Wlingi
35.05.18,3505,Doko
35.05.19,3505,Kesamben
35.05.20,3505,Wates
35.05.21,3505,Selorejo
35.05.22,3505,Selopuro
35.06.01,3506,Semen
35.06.02,3506,Mojo
35.06.03,3506,Kras
35.06.04,3506,Ngadiluwih
35.06.05,3506,Kandat
35.06.06,3506,Wates
35.06.07,3506,Ngancar
35.06.08,3506,Puncu
35.06.09,3506,Plosoklaten
35.06.10,3506,Gurah
35.06.11,3506,Pagu
35.06.12,3506,Gampengrejo
35.06.13,3506,Grogol
35.06.14,3506,Papar
35.06.15,3506,Purwoasri
35.06.16,3506,Plemahan
35.06.17,3506,Pare
35.06.18,3506,Kepung
35.06.19,3506,Kandangan
35.06.20,3506,Tarokan
35.06.21,3506,Kunjang
35.06.22,3506,Banyakan
35.06.23,3506,Ringinrejo
35.06.24,3506,Kayen Kidul
35.06.25,3506,Ngasem
35.06.26,3506,Badas
35.07.01,3507,Donomulyo
35.07.02,3507,Pagak
35.07.03,3507,Bantur
